session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
9utu797p,17,eecsmep8,2,el_admin,B_PLS_Consent,1602111773,1,0,0
9utu797p,11,g7l3pf12,2,el_admin,B_PLS_Consent,1602111775,1,0,0
9utu797p,13,s7fcp6yi,2,el_admin,B_PLS_Consent,1602111795,1,0,0
9utu797p,19,crvel23d,1,el_admin,A_Welcome,1602112004,1,0,0
9utu797p,15,qhc0ccp1,2,el_admin,B_PLS_Consent,1602112065,1,0,0
9utu797p,19,crvel23d,2,el_admin,B_PLS_Consent,1602112074,1,0,0
9utu797p,21,be69exmr,1,el_admin,A_Welcome,1602112131,1,0,0
9utu797p,20,j6vzkpq9,1,el_admin,A_Welcome,1602112137,1,0,0
9utu797p,22,ih8lc7o7,1,el_admin,A_Welcome,1602112161,1,0,0
9utu797p,21,be69exmr,2,el_admin,B_PLS_Consent,1602112187,1,0,0
9utu797p,23,apb5htfb,1,el_admin,A_Welcome,1602112215,1,0,0
9utu797p,22,ih8lc7o7,2,el_admin,B_PLS_Consent,1602112216,1,0,0
9utu797p,23,apb5htfb,2,el_admin,B_PLS_Consent,1602112225,1,0,0
9utu797p,24,yul47kmt,1,el_admin,A_Welcome,1602112270,1,0,0
9utu797p,24,yul47kmt,2,el_admin,B_PLS_Consent,1602112283,1,0,0
9utu797p,20,j6vzkpq9,2,el_admin,B_PLS_Consent,1602112325,1,0,0
9utu797p,18,rqawlhul,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,16,k9rf73ds,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,17,eecsmep8,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,11,g7l3pf12,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,13,s7fcp6yi,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,2,kbl83lpz,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,4,u83ckprm,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,3,ly8h7tut,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,6,mjpar8j3,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,1,01rowk8a,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,7,adguz609,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,10,tr84uffm,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,8,apnxdqi9,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,5,e4now4nk,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,9,w9gc1dxq,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,14,lcqfjnek,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,12,rb6suu11,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,15,qhc0ccp1,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,19,crvel23d,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,21,be69exmr,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,22,ih8lc7o7,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,23,apb5htfb,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,24,yul47kmt,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,20,j6vzkpq9,4,el_admin,TaskWaitPage,1602112325,1,0,1
9utu797p,1,01rowk8a,5,el_admin,D_Overview,1602112502,1,1,0
9utu797p,2,kbl83lpz,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,3,ly8h7tut,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,4,u83ckprm,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,5,e4now4nk,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,6,mjpar8j3,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,7,adguz609,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,8,apnxdqi9,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,9,w9gc1dxq,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,10,tr84uffm,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,11,g7l3pf12,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,12,rb6suu11,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,13,s7fcp6yi,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,14,lcqfjnek,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,15,qhc0ccp1,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,16,k9rf73ds,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,17,eecsmep8,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,18,rqawlhul,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,19,crvel23d,5,el_admin,D_Overview,1602112503,1,1,0
9utu797p,20,j6vzkpq9,5,el_admin,D_Overview,1602112504,1,1,0
9utu797p,21,be69exmr,5,el_admin,D_Overview,1602112504,1,1,0
9utu797p,22,ih8lc7o7,5,el_admin,D_Overview,1602112504,1,1,0
9utu797p,23,apb5htfb,5,el_admin,D_Overview,1602112504,1,1,0
9utu797p,24,yul47kmt,5,el_admin,D_Overview,1602112504,1,1,0
9utu797p,24,yul47kmt,6,el_investment_ctrl,A_Intro,1602112580,1,0,0
9utu797p,3,ly8h7tut,6,el_investment_ctrl,A_Intro,1602112583,1,0,0
9utu797p,3,ly8h7tut,7,el_investment_ctrl,B_CtrlQnsIntro,1602112586,1,0,0
9utu797p,3,ly8h7tut,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112620,1,0,0
9utu797p,2,kbl83lpz,6,el_investment_ctrl,A_Intro,1602112627,1,0,0
9utu797p,2,kbl83lpz,7,el_investment_ctrl,B_CtrlQnsIntro,1602112648,1,0,0
9utu797p,2,kbl83lpz,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112653,1,0,0
9utu797p,3,ly8h7tut,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112665,1,0,0
9utu797p,2,kbl83lpz,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112666,1,0,0
9utu797p,2,kbl83lpz,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112675,1,0,0
9utu797p,24,yul47kmt,7,el_investment_ctrl,B_CtrlQnsIntro,1602112676,1,0,0
9utu797p,23,apb5htfb,6,el_investment_ctrl,A_Intro,1602112678,1,0,0
9utu797p,8,apnxdqi9,6,el_investment_ctrl,A_Intro,1602112684,1,0,0
9utu797p,23,apb5htfb,7,el_investment_ctrl,B_CtrlQnsIntro,1602112684,1,0,0
9utu797p,24,yul47kmt,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112687,1,0,0
9utu797p,23,apb5htfb,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112691,1,0,0
9utu797p,2,kbl83lpz,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112692,1,0,0
9utu797p,24,yul47kmt,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112697,1,0,0
9utu797p,23,apb5htfb,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112699,1,0,0
9utu797p,24,yul47kmt,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112705,1,0,0
9utu797p,3,ly8h7tut,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112709,1,0,0
9utu797p,23,apb5htfb,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112710,1,0,0
9utu797p,2,kbl83lpz,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112712,1,0,0
9utu797p,7,adguz609,6,el_investment_ctrl,A_Intro,1602112713,1,0,0
9utu797p,2,kbl83lpz,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112725,1,0,0
9utu797p,23,apb5htfb,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112728,1,0,0
9utu797p,7,adguz609,7,el_investment_ctrl,B_CtrlQnsIntro,1602112732,1,0,0
9utu797p,24,yul47kmt,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112733,1,0,0
9utu797p,2,kbl83lpz,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112733,1,0,0
9utu797p,7,adguz609,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112741,1,0,0
9utu797p,8,apnxdqi9,7,el_investment_ctrl,B_CtrlQnsIntro,1602112742,1,0,0
9utu797p,14,lcqfjnek,6,el_investment_ctrl,A_Intro,1602112745,1,0,0
9utu797p,8,apnxdqi9,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112747,1,0,0
9utu797p,7,adguz609,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112750,1,0,0
9utu797p,14,lcqfjnek,7,el_investment_ctrl,B_CtrlQnsIntro,1602112751,1,0,0
9utu797p,2,kbl83lpz,15,el_investment_ctrl,C8_CtrlQnsBeliefPayment,1602112755,1,0,0
9utu797p,14,lcqfjnek,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112756,1,0,0
9utu797p,23,apb5htfb,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112756,1,0,0
9utu797p,7,adguz609,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112758,1,0,0
9utu797p,8,apnxdqi9,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112759,1,0,0
9utu797p,1,01rowk8a,6,el_investment_ctrl,A_Intro,1602112759,1,0,0
9utu797p,1,01rowk8a,7,el_investment_ctrl,B_CtrlQnsIntro,1602112763,1,0,0
9utu797p,14,lcqfjnek,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112765,1,0,0
9utu797p,22,ih8lc7o7,6,el_investment_ctrl,A_Intro,1602112767,1,0,0
9utu797p,1,01rowk8a,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112769,1,0,0
9utu797p,8,apnxdqi9,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112769,1,0,0
9utu797p,22,ih8lc7o7,7,el_investment_ctrl,B_CtrlQnsIntro,1602112772,1,0,0
9utu797p,7,adguz609,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112773,1,0,0
9utu797p,14,lcqfjnek,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112775,1,0,0
9utu797p,23,apb5htfb,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112776,1,0,0
9utu797p,22,ih8lc7o7,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112778,1,0,0
9utu797p,8,apnxdqi9,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112778,1,0,0
9utu797p,16,k9rf73ds,6,el_investment_ctrl,A_Intro,1602112781,1,0,0
9utu797p,16,k9rf73ds,7,el_investment_ctrl,B_CtrlQnsIntro,1602112786,1,0,0
9utu797p,23,apb5htfb,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112790,1,0,0
9utu797p,16,k9rf73ds,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112792,1,0,0
9utu797p,1,01rowk8a,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112793,1,0,0
9utu797p,8,apnxdqi9,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112794,1,0,0
9utu797p,18,rqawlhul,6,el_investment_ctrl,A_Intro,1602112798,1,0,0
9utu797p,7,adguz609,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112802,1,0,0
9utu797p,2,kbl83lpz,16,el_investment_ctrl,C9_CtrlQnsTruthTelling,1602112802,1,0,0
9utu797p,16,k9rf73ds,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112802,1,0,0
9utu797p,23,apb5htfb,15,el_investment_ctrl,C8_CtrlQnsBeliefPayment,1602112803,1,0,0
9utu797p,18,rqawlhul,7,el_investment_ctrl,B_CtrlQnsIntro,1602112803,1,0,0
9utu797p,8,apnxdqi9,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112805,1,0,0
9utu797p,1,01rowk8a,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112808,1,0,0
9utu797p,22,ih8lc7o7,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112809,1,0,0
9utu797p,16,k9rf73ds,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112810,1,0,0
9utu797p,18,rqawlhul,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112812,1,0,0
9utu797p,10,tr84uffm,6,el_investment_ctrl,A_Intro,1602112813,1,0,0
9utu797p,8,apnxdqi9,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112813,1,0,0
9utu797p,24,yul47kmt,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112815,1,0,0
9utu797p,10,tr84uffm,7,el_investment_ctrl,B_CtrlQnsIntro,1602112819,1,0,0
9utu797p,22,ih8lc7o7,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112820,1,0,0
9utu797p,3,ly8h7tut,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112820,1,0,0
9utu797p,7,adguz609,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112822,1,0,0
9utu797p,1,01rowk8a,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112827,1,0,0
9utu797p,23,apb5htfb,16,el_investment_ctrl,C9_CtrlQnsTruthTelling,1602112828,1,0,0
9utu797p,16,k9rf73ds,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112828,1,0,0
9utu797p,8,apnxdqi9,15,el_investment_ctrl,C8_CtrlQnsBeliefPayment,1602112829,1,0,0
9utu797p,4,u83ckprm,6,el_investment_ctrl,A_Intro,1602112831,1,0,0
9utu797p,18,rqawlhul,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112833,1,0,0
9utu797p,4,u83ckprm,7,el_investment_ctrl,B_CtrlQnsIntro,1602112835,1,0,0
9utu797p,22,ih8lc7o7,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112835,1,0,0
9utu797p,17,eecsmep8,6,el_investment_ctrl,A_Intro,1602112837,1,0,0
9utu797p,9,w9gc1dxq,6,el_investment_ctrl,A_Intro,1602112838,1,0,0
9utu797p,10,tr84uffm,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112839,1,0,0
9utu797p,24,yul47kmt,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112840,1,0,0
9utu797p,4,u83ckprm,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112840,1,0,0
9utu797p,13,s7fcp6yi,6,el_investment_ctrl,A_Intro,1602112840,1,0,0
9utu797p,17,eecsmep8,7,el_investment_ctrl,B_CtrlQnsIntro,1602112842,1,0,0
9utu797p,8,apnxdqi9,16,el_investment_ctrl,C9_CtrlQnsTruthTelling,1602112845,1,0,0
9utu797p,7,adguz609,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112846,1,0,0
9utu797p,17,eecsmep8,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112846,1,0,0
9utu797p,24,yul47kmt,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112847,1,0,0
9utu797p,12,rb6suu11,6,el_investment_ctrl,A_Intro,1602112851,1,0,0
9utu797p,16,k9rf73ds,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112851,1,0,0
9utu797p,13,s7fcp6yi,7,el_investment_ctrl,B_CtrlQnsIntro,1602112852,1,0,0
9utu797p,15,qhc0ccp1,6,el_investment_ctrl,A_Intro,1602112853,1,0,0
9utu797p,17,eecsmep8,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112854,1,0,0
9utu797p,18,rqawlhul,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112855,1,0,0
9utu797p,9,w9gc1dxq,7,el_investment_ctrl,B_CtrlQnsIntro,1602112857,1,0,0
9utu797p,24,yul47kmt,15,el_investment_ctrl,C8_CtrlQnsBeliefPayment,1602112858,1,0,0
9utu797p,22,ih8lc7o7,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112861,1,0,0
9utu797p,17,eecsmep8,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112862,1,0,0
9utu797p,15,qhc0ccp1,7,el_investment_ctrl,B_CtrlQnsIntro,1602112862,1,0,0
9utu797p,24,yul47kmt,16,el_investment_ctrl,C9_CtrlQnsTruthTelling,1602112862,1,0,0
9utu797p,16,k9rf73ds,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112863,1,0,0
9utu797p,4,u83ckprm,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112864,1,0,0
9utu797p,6,mjpar8j3,6,el_investment_ctrl,A_Intro,1602112864,1,0,0
9utu797p,21,be69exmr,6,el_investment_ctrl,A_Intro,1602112864,1,0,0
9utu797p,13,s7fcp6yi,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112865,1,0,0
9utu797p,21,be69exmr,7,el_investment_ctrl,B_CtrlQnsIntro,1602112867,1,0,0
9utu797p,6,mjpar8j3,7,el_investment_ctrl,B_CtrlQnsIntro,1602112868,1,0,0
9utu797p,15,qhc0ccp1,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112868,1,0,0
9utu797p,7,adguz609,15,el_investment_ctrl,C8_CtrlQnsBeliefPayment,1602112868,1,0,0
9utu797p,17,eecsmep8,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112871,1,0,0
9utu797p,21,be69exmr,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112873,1,0,0
9utu797p,6,mjpar8j3,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112878,1,0,0
9utu797p,4,u83ckprm,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112878,1,0,0
9utu797p,16,k9rf73ds,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112879,1,0,0
9utu797p,18,rqawlhul,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112879,1,0,0
9utu797p,10,tr84uffm,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112880,1,0,0
9utu797p,21,be69exmr,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112881,1,0,0
9utu797p,5,e4now4nk,6,el_investment_ctrl,A_Intro,1602112882,1,0,0
9utu797p,22,ih8lc7o7,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112883,1,0,0
9utu797p,14,lcqfjnek,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112884,1,0,0
9utu797p,10,tr84uffm,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112887,1,0,0
9utu797p,17,eecsmep8,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112887,1,0,0
9utu797p,7,adguz609,16,el_investment_ctrl,C9_CtrlQnsTruthTelling,1602112888,1,0,0
9utu797p,12,rb6suu11,7,el_investment_ctrl,B_CtrlQnsIntro,1602112888,1,0,0
9utu797p,9,w9gc1dxq,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112890,1,0,0
9utu797p,3,ly8h7tut,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112890,1,0,0
9utu797p,5,e4now4nk,7,el_investment_ctrl,B_CtrlQnsIntro,1602112892,1,0,0
9utu797p,12,rb6suu11,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112894,1,0,0
9utu797p,16,k9rf73ds,15,el_investment_ctrl,C8_CtrlQnsBeliefPayment,1602112895,1,0,0
9utu797p,1,01rowk8a,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112896,1,0,0
9utu797p,17,eecsmep8,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112896,1,0,0
9utu797p,21,be69exmr,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112897,1,0,0
9utu797p,9,w9gc1dxq,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112900,1,0,0
9utu797p,19,crvel23d,6,el_investment_ctrl,A_Intro,1602112901,1,0,0
9utu797p,22,ih8lc7o7,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112902,1,0,0
9utu797p,15,qhc0ccp1,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112903,1,0,0
9utu797p,17,eecsmep8,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112903,1,0,0
9utu797p,3,ly8h7tut,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112905,1,0,0
9utu797p,10,tr84uffm,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112905,1,0,0
9utu797p,4,u83ckprm,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112906,1,0,0
9utu797p,19,crvel23d,7,el_investment_ctrl,B_CtrlQnsIntro,1602112906,1,0,0
9utu797p,6,mjpar8j3,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112908,1,0,0
9utu797p,9,w9gc1dxq,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112909,1,0,0
9utu797p,21,be69exmr,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112909,1,0,0
9utu797p,14,lcqfjnek,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112910,1,0,0
9utu797p,13,s7fcp6yi,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112911,1,0,0
9utu797p,12,rb6suu11,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112911,1,0,0
9utu797p,1,01rowk8a,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112913,1,0,0
9utu797p,17,eecsmep8,15,el_investment_ctrl,C8_CtrlQnsBeliefPayment,1602112914,1,0,0
9utu797p,16,k9rf73ds,16,el_investment_ctrl,C9_CtrlQnsTruthTelling,1602112915,1,0,0
9utu797p,18,rqawlhul,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112920,1,0,0
9utu797p,15,qhc0ccp1,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112920,1,0,0
9utu797p,5,e4now4nk,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112921,1,0,0
9utu797p,9,w9gc1dxq,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112923,1,0,0
9utu797p,6,mjpar8j3,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112924,1,0,0
9utu797p,12,rb6suu11,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112924,1,0,0
9utu797p,4,u83ckprm,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112926,1,0,0
9utu797p,17,eecsmep8,16,el_investment_ctrl,C9_CtrlQnsTruthTelling,1602112926,1,0,0
9utu797p,1,01rowk8a,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112931,1,0,0
9utu797p,18,rqawlhul,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112933,1,0,0
9utu797p,13,s7fcp6yi,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112933,1,0,0
9utu797p,19,crvel23d,8,el_investment_ctrl,C1_CtrlQnsTaskPaid,1602112934,1,0,0
9utu797p,21,be69exmr,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112935,1,0,0
9utu797p,3,ly8h7tut,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112938,1,0,0
9utu797p,19,crvel23d,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112942,1,0,0
9utu797p,14,lcqfjnek,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112942,1,0,0
9utu797p,15,qhc0ccp1,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112944,1,0,0
9utu797p,9,w9gc1dxq,12,el_investment_ctrl,C5_CtrlQnsPayoffMember,1602112944,1,0,0
9utu797p,18,rqawlhul,14,el_investment_ctrl,C7_CtrlQnsPaymentRole,1602112944,1,0,0
9utu797p,21,be69exmr,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112946,1,0,0
9utu797p,22,ih8lc7o7,15,el_investment_ctrl,C8_CtrlQnsBeliefPayment,1602112946,1,0,0
9utu797p,5,e4now4nk,9,el_investment_ctrl,C2_CtrlQnsTask1RoundPaid,1602112947,1,0,0
9utu797p,19,crvel23d,10,el_investment_ctrl,C3_CtrlQnsGroup,1602112951,1,0,0
9utu797p,12,rb6suu11,11,el_investment_ctrl,C4_CtrlQnsFeedback,1602112954,1,0,0
9utu797p,4,u83ckprm,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112956,1,0,0
9utu797p,1,01rowk8a,15,el_investment_ctrl,C8_CtrlQnsBeliefPayment,1602112959,1,0,0
9utu797p,9,w9gc1dxq,13,el_investment_ctrl,C6_CtrlQnsPayoffLeader,1602112960,1,0,0
