participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.consent,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
19,ibikamtm,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.088209+00:00,1,,,0.00,19,0,0.00,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
20,35paijx8,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.167880+00:00,1,,,0.00,20,0,0.00,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
21,9shtmden,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.247748+00:00,1,,,0.00,21,0,0.00,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
22,ka5yuhcm,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.417824+00:00,1,,,0.00,22,0,0.00,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
23,ju6i2n5n,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.503830+00:00,1,,,0.00,23,0,0.00,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
24,zf0pmb8e,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.611118+00:00,1,,,0.00,24,0,0.00,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
1,7xho8x0o,P2,0,74,74,el_end,B_End,2020-10-12 22:54:01.870989+00:00,1,,,10.00,1,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
2,qulbl260,P3,0,74,74,el_end,B_End,2020-10-12 22:54:12.857463+00:00,1,,,13.00,2,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
3,4gx56zru,P1,0,74,74,el_end,B_End,2020-10-12 22:54:25.611661+00:00,1,,,14.50,3,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
4,kigs9jtm,P4,0,74,74,el_end,B_End,2020-10-12 22:54:44.497226+00:00,1,,,11.00,4,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
5,4oti258t,P6,0,74,74,el_end,B_End,2020-10-12 22:54:59.681044+00:00,1,,,7.50,5,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
6,j1b381zj,P5,0,74,74,el_end,B_End,2020-10-12 22:55:09.394174+00:00,1,,,8.00,6,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
7,2slg4dhy,P7,0,74,74,el_end,B_End,2020-10-12 22:56:53.659966+00:00,1,,,14.00,7,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
8,4is4yb3f,P8,0,74,74,el_end,B_End,2020-10-12 22:57:12.610317+00:00,1,,,21.50,8,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
9,7vg4i6bs,P9,0,74,74,el_end,B_End,2020-10-12 22:57:17.627337+00:00,1,,,8.50,9,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
10,s8rcublj,P10,0,74,74,el_end,B_End,2020-10-12 22:57:49.428740+00:00,1,,,5.50,10,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
11,uro4pqel,P11,0,74,74,el_end,B_End,2020-10-12 22:58:13.249648+00:00,1,,,5.00,11,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
12,idlxcd6q,P12,0,74,74,el_end,B_End,2020-10-12 22:58:24.438923+00:00,1,,,8.75,12,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
13,xcmit14x,P13,0,74,74,el_end,B_End,2020-10-12 23:00:00.382082+00:00,1,,,15.00,13,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
14,styeyzzz,P14,0,74,74,el_end,B_End,2020-10-12 23:01:01.071646+00:00,1,,,8.75,14,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
15,prummaog,P17,0,74,74,el_end,B_End,2020-10-12 23:01:13.811184+00:00,1,,,15.00,15,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
16,m4eooh1k,P15,0,74,74,el_end,B_End,2020-10-12 23:01:14.354079+00:00,1,,,11.00,16,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
17,0n2iz8wf,P16,0,74,74,el_end,B_End,2020-10-12 23:01:33.233451+00:00,1,,,15.00,17,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
18,9jy7ynhm,P18,0,74,74,el_end,B_End,2020-10-12 23:01:36.537617+00:00,1,,,7.50,18,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
19,4bivot8d,P19,0,74,74,el_end,B_End,2020-10-12 23:05:54.738787+00:00,1,,,2.50,19,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
20,zc72g7re,P20,0,74,74,el_end,B_End,2020-10-12 23:06:05.215463+00:00,1,,,20.50,20,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
21,aeseakbz,P21,0,74,74,el_end,B_End,2020-10-12 23:06:23.795276+00:00,1,,,13.00,21,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
22,xzxd49pl,P22,0,74,74,el_end,B_End,2020-10-12 23:06:36.427172+00:00,1,,,13.50,22,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
23,c8i93dxa,P23,0,74,74,el_end,B_End,2020-10-12 23:06:58.502122+00:00,1,,,4.50,23,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
24,9qtz9748,P24,0,74,74,el_end,B_End,2020-10-12 23:07:47.057594+00:00,1,,,11.50,24,1,0.00,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
1,73jj0kui,P1,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:53:24.220743+00:00,1,,,0.00,1,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
2,zd8r68u7,P4,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:54:02.920116+00:00,1,,,0.00,2,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
3,6r1h3bp3,P2,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:54:30.968350+00:00,1,,,0.00,3,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
4,xtpe7wac,P5,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:03.993976+00:00,1,,,0.00,4,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
5,4vkr1ueb,P6,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:07.363461+00:00,1,,,0.00,5,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
6,18ke45ob,P7,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:29.178119+00:00,1,,,0.00,6,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
7,p51nzlcr,P3,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:35.378536+00:00,1,,,0.00,7,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
8,ihakt6if,P8,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:45.468265+00:00,1,,,0.00,8,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
9,kj8olqky,P9,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:56:00.724751+00:00,1,,,0.00,9,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
10,ndt3r2px,P10,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:56:23.339492+00:00,1,,,0.00,10,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
11,r8q7rkar,P12,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:57:03.583164+00:00,1,,,0.00,11,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
12,idpxsic3,P14,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:57:56.440071+00:00,1,,,0.00,12,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
13,lqzgti7k,P11,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:57:58.713887+00:00,1,,,0.00,13,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
14,pk2tcqiq,P13,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:10.259649+00:00,1,,,0.00,14,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
15,yqvvgxmp,P15,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:21.857405+00:00,1,,,0.00,15,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
16,brj1vmm1,P17,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:24.976845+00:00,1,,,0.00,16,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
17,pu1jbcmq,P16,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:38.808017+00:00,1,,,0.00,17,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
18,u99nc061,P18,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:45.535221+00:00,1,,,0.00,18,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
19,lxyu1rwz,P19,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:59:00.219160+00:00,1,,,0.00,19,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
20,xayn1kqj,P22,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:59:43.675225+00:00,1,,,0.00,20,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
21,03ddf2md,P20,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:59:53.030189+00:00,1,,,0.00,21,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
22,fu63wxnx,P23,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 01:00:10.416775+00:00,1,,,0.00,22,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
23,sajlxjje,P21,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 01:00:15.209357+00:00,1,,,0.00,23,1,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
24,y30ai5sc,P24,0,73,74,el_end,A_Dropout,2020-10-13 01:00:51.082223+00:00,1,,,0.00,24,0,0.00,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
1,ztnfame5,P2,0,74,74,el_end,B_End,2020-10-13 02:54:38.097888+00:00,1,,,12.50,1,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
2,njje16ts,P3,0,74,74,el_end,B_End,2020-10-13 02:54:48.500315+00:00,1,,,0.25,2,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
3,nrxjezgd,P4,0,74,74,el_end,B_End,2020-10-13 02:54:52.031312+00:00,1,,,10.75,3,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
4,ug6ubh7u,P5,0,74,74,el_end,B_End,2020-10-13 02:55:01.728913+00:00,1,,,30.00,4,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
5,zzus9bu1,P6,0,74,74,el_end,B_End,2020-10-13 02:55:10.189257+00:00,1,,,13.00,5,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
6,446oer1n,P1,0,74,74,el_end,B_End,2020-10-13 02:55:10.712784+00:00,1,,,13.50,6,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
7,wmpxqpy0,P9,0,74,74,el_end,B_End,2020-10-13 02:56:07.621481+00:00,1,,,35.00,7,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
8,zp6myxti,P7,0,74,74,el_end,B_End,2020-10-13 02:56:11.331526+00:00,1,,,20.00,8,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
9,5htmuzvy,P8,0,74,74,el_end,B_End,2020-10-13 02:56:22.629600+00:00,1,,,22.50,9,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
10,gcs81tqg,P10,0,74,74,el_end,B_End,2020-10-13 02:56:52.934250+00:00,1,,,14.40,10,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
11,e9krmwaq,P12,0,74,74,el_end,B_End,2020-10-13 02:56:59.526424+00:00,1,,,0.50,11,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
12,u0l9qwsz,P11,0,74,74,el_end,B_End,2020-10-13 02:57:01.597802+00:00,1,,,1.25,12,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
13,e1h62bvp,P13,0,74,74,el_end,B_End,2020-10-13 02:57:45.407774+00:00,1,,,34.90,13,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
14,9rwzklq4,P15,0,74,74,el_end,B_End,2020-10-13 02:58:03.711429+00:00,1,,,21.50,14,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
15,5od53xxj,P14,0,74,74,el_end,B_End,2020-10-13 02:58:18.538660+00:00,1,,,15.00,15,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
16,9h6kwq7l,P16,0,74,74,el_end,B_End,2020-10-13 02:58:20.681688+00:00,1,,,15.50,16,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
17,0v2i687b,P17,0,74,74,el_end,B_End,2020-10-13 02:58:24.830310+00:00,1,,,11.25,17,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
18,nvay2r49,P18,0,74,74,el_end,B_End,2020-10-13 02:59:42.600908+00:00,1,,,3.50,18,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
19,grq6o7po,P19,0,74,74,el_end,B_End,2020-10-13 02:59:50.657454+00:00,1,,,17.50,19,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
20,9tq8yz0y,P20,0,74,74,el_end,B_End,2020-10-13 03:00:12.061150+00:00,1,,,1.00,20,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
21,k6sadcrw,P22,0,74,74,el_end,B_End,2020-10-13 03:00:41.473763+00:00,1,,,10.00,21,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
22,ldwoenrd,P21,0,74,74,el_end,B_End,2020-10-13 03:00:45.433895+00:00,1,,,21.50,22,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
23,af8igobr,P23,0,74,74,el_end,B_End,2020-10-13 03:00:54.706205+00:00,1,,,2.85,23,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
24,ervst6sx,P24,0,74,74,el_end,B_End,2020-10-13 03:01:08.029884+00:00,1,,,3.25,24,1,0.00,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
1,zj4125k6,P1,0,74,74,el_end,B_End,2020-10-13 01:21:58.846082+00:00,1,,,7.50,1,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
2,v4mg2u4z,P2,0,74,74,el_end,B_End,2020-10-13 01:21:59.564166+00:00,1,,,8.75,2,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
3,tns0wzjp,P3,0,74,74,el_end,B_End,2020-10-13 01:22:00.153190+00:00,1,,,17.00,3,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
4,8dli8adx,P4,0,74,74,el_end,B_End,2020-10-13 01:22:00.682410+00:00,1,,,15.00,4,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
5,6pa0y5dv,P5,0,74,74,el_end,B_End,2020-10-13 01:22:01.298757+00:00,1,,,15.00,5,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
6,1jbjjnmi,P6,0,74,74,el_end,B_End,2020-10-13 01:22:01.864558+00:00,1,,,3.50,6,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
7,cd74qwtr,P7,0,74,74,el_end,B_End,2020-10-13 01:22:02.615726+00:00,1,,,12.50,7,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
8,43v6dviv,P8,0,74,74,el_end,B_End,2020-10-13 01:22:03.100023+00:00,1,,,10.50,8,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
9,i5ze771x,P9,0,74,74,el_end,B_End,2020-10-13 01:22:04.583474+00:00,1,,,21.50,9,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
10,xv0e03rn,P10,0,74,74,el_end,B_End,2020-10-13 01:22:05.110841+00:00,1,,,8.75,10,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
11,8u0hdoyc,P11,0,74,74,el_end,B_End,2020-10-13 01:22:05.727785+00:00,1,,,7.50,11,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
12,f8wdsrhj,P12,0,74,74,el_end,B_End,2020-10-13 01:22:06.309137+00:00,1,,,6.50,12,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
13,ynrat5rx,P13,0,74,74,el_end,B_End,2020-10-13 01:22:06.843680+00:00,1,,,14.75,13,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
14,vvivslvr,P14,0,74,74,el_end,B_End,2020-10-13 01:22:07.451282+00:00,1,,,16.25,14,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
15,c9ybaytz,P15,0,74,74,el_end,B_End,2020-10-13 01:22:08.022080+00:00,1,,,22.50,15,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
16,aahacg1g,P16,0,74,74,el_end,B_End,2020-10-13 01:22:08.557118+00:00,1,,,8.50,16,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
17,ihw0mnlm,P17,0,74,74,el_end,B_End,2020-10-13 01:22:10.114253+00:00,1,,,2.50,17,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
18,fefmwfuq,P18,0,74,74,el_end,B_End,2020-10-13 01:22:10.551031+00:00,1,,,4.00,18,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
19,zvuyenup,P19,0,74,74,el_end,B_End,2020-10-13 01:22:11.164963+00:00,1,,,15.00,19,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
20,f5kd32e9,P20,0,74,74,el_end,B_End,2020-10-13 01:22:11.696366+00:00,1,,,16.95,20,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
21,66qlqkrf,P21,0,74,74,el_end,B_End,2020-10-13 01:22:12.130290+00:00,1,,,10.75,21,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
22,8xepd98c,P22,0,74,74,el_end,B_End,2020-10-13 01:22:12.725453+00:00,1,,,0.00,22,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
23,tkfw2ty7,P23,0,74,74,el_end,B_End,2020-10-13 01:22:13.200578+00:00,1,,,3.55,23,1,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
24,3n7su44j,P24,0,73,74,el_end,A_Dropout,2020-10-13 01:22:13.706091+00:00,1,,,0.00,24,0,0.00,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
1,yaz63893,P1,0,74,74,el_end,B_End,2020-10-14 22:50:58.697378+00:00,1,,,20.00,1,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
2,48dgu05q,P2,0,74,74,el_end,B_End,2020-10-14 22:51:36.153654+00:00,1,,,5.00,2,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
3,976518sl,P4,0,74,74,el_end,B_End,2020-10-14 22:51:47.739141+00:00,1,,,11.25,3,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
4,6kdsnc1r,P3,0,74,74,el_end,B_End,2020-10-14 22:51:55.398608+00:00,1,,,18.00,4,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
5,2gtvqd89,P5,0,74,74,el_end,B_End,2020-10-14 22:52:25.582880+00:00,1,,,11.25,5,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
6,5dz6gu7d,P6,0,74,74,el_end,B_End,2020-10-14 22:54:04.969909+00:00,1,,,15.50,6,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
7,lthop23j,P7,0,74,74,el_end,B_End,2020-10-14 22:54:55.218293+00:00,1,,,15.75,7,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
8,67w4l63z,P8,0,74,74,el_end,B_End,2020-10-14 22:55:09.159432+00:00,1,,,10.00,8,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
9,huqalvj5,P9,0,74,74,el_end,B_End,2020-10-14 22:55:53.560228+00:00,1,,,10.00,9,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
10,aiu6wuy6,P11,0,74,74,el_end,B_End,2020-10-14 22:56:07.676052+00:00,1,,,15.00,10,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
11,k0ih2786,P14,0,74,74,el_end,B_End,2020-10-14 22:57:11.239651+00:00,1,,,8.00,11,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
12,7np877hc,P16,0,74,74,el_end,B_End,2020-10-14 22:58:32.552539+00:00,1,,,3.75,12,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
13,r88nyk23,P15,0,74,74,el_end,B_End,2020-10-14 22:58:35.417900+00:00,1,,,20.50,13,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
14,mxp5b69o,P17,0,74,74,el_end,B_End,2020-10-14 22:58:41.164248+00:00,1,,,3.75,14,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
15,5m3qbrd4,P18,0,74,74,el_end,B_End,2020-10-14 22:59:11.044577+00:00,1,,,14.50,15,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
16,yttnu24x,P13,0,74,74,el_end,B_End,2020-10-14 22:59:13.356440+00:00,1,,,26.00,16,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
17,szrq00x6,P10,0,74,74,el_end,B_End,2020-10-14 22:59:16.804854+00:00,1,,,12.50,17,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
18,f48i4gow,P12,0,74,74,el_end,B_End,2020-10-14 22:59:27.340075+00:00,1,,,13.50,18,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
19,ls3y3tck,P19,0,74,74,el_end,B_End,2020-10-14 23:01:32.828021+00:00,1,,,16.00,19,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
20,gvhvdbli,P20,0,74,74,el_end,B_End,2020-10-14 23:01:48.038254+00:00,1,,,7.50,20,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
21,2y3wmsjg,P21,0,74,74,el_end,B_End,2020-10-14 23:01:53.971004+00:00,1,,,5.50,21,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
22,ctp9xshk,P22,0,74,74,el_end,B_End,2020-10-14 23:02:21.381218+00:00,1,,,18.00,22,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
23,gjqzmdy4,P23,0,74,74,el_end,B_End,2020-10-14 23:02:30.544276+00:00,1,,,14.50,23,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
24,ay529nv3,P24,0,74,74,el_end,B_End,2020-10-14 23:02:40.002412+00:00,1,,,17.50,24,1,0.00,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
1,o5sl4ozs,P3,0,74,74,el_end,B_End,2020-10-15 00:52:21.379216+00:00,1,,,22.50,1,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
2,oqj2friw,P1,0,74,74,el_end,B_End,2020-10-15 00:52:38.592009+00:00,1,,,15.25,2,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
3,16vpevfm,P5,0,74,74,el_end,B_End,2020-10-15 00:52:45.020088+00:00,1,,,15.00,3,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
4,xtw24qfd,P6,0,74,74,el_end,B_End,2020-10-15 00:53:13.000031+00:00,1,,,1.25,4,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
5,qolc0ppd,P4,0,74,74,el_end,B_End,2020-10-15 00:53:45.394052+00:00,1,,,2.25,5,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
6,jnhegaak,P2,0,74,74,el_end,B_End,2020-10-15 00:57:57.532587+00:00,1,,,2.50,6,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
7,2mshc5st,P7,0,74,74,el_end,B_End,2020-10-15 00:58:50.433518+00:00,1,,,8.75,7,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
8,n4ns5u8t,P8,0,74,74,el_end,B_End,2020-10-15 00:59:20.105360+00:00,1,,,17.50,8,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
9,dhv4pum8,P9,0,74,74,el_end,B_End,2020-10-15 00:59:20.969381+00:00,1,,,9.50,9,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
10,u7tnrpam,P10,0,74,74,el_end,B_End,2020-10-15 00:59:34.998059+00:00,1,,,7.50,10,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
11,ajo73ybq,P11,0,74,74,el_end,B_End,2020-10-15 00:59:50.564303+00:00,1,,,5.75,11,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
12,mp83hggh,P12,0,74,74,el_end,B_End,2020-10-15 01:00:00.208064+00:00,1,,,13.50,12,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
13,hrioqhgu,P14,0,74,74,el_end,B_End,2020-10-15 01:00:35.460762+00:00,1,,,17.50,13,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
14,y8mj0gkr,P13,0,74,74,el_end,B_End,2020-10-15 01:00:53.745219+00:00,1,,,20.00,14,1,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
